player1;player2;bot_type;game_number;nodes;depth;move;cache_hits;time;cache_size;move_number;round_number
BASIC;RANDOM;basicNegamax;22.0;470608.0;0.0; null;0.0;500.0;0.0;48.0;24.0
BASIC;RANDOM;basicNegamax;23.0;93607.0;7.0; (0 , 0): 6;0.0;348.0;0.0;1.0;1.0
BASIC;RANDOM;basicNegamax;23.0;220526.0;8.0; (6 , 0): 3;0.0;301.0;0.0;3.0;2.0
BASIC;RANDOM;basicNegamax;23.0;257620.0;8.0; (5 , 6): 1;0.0;361.0;0.0;5.0;3.0
BASIC;RANDOM;basicNegamax;23.0;176188.0;9.0; (0 , 3): 25;0.0;692.0;0.0;7.0;4.0
BASIC;RANDOM;basicNegamax;23.0;336394.0;8.0; (3 , 5): -14;0.0;433.0;0.0;9.0;5.0
BASIC;RANDOM;basicNegamax;23.0;258824.0;8.0; (7 , 7): -13;0.0;353.0;0.0;11.0;6.0
BASIC;RANDOM;basicNegamax;23.0;256720.0;9.0; (8 , 6): 5;0.0;400.0;0.0;13.0;7.0
BASIC;RANDOM;basicNegamax;23.0;261159.0;9.0; (5 , 3): -2;0.0;423.0;0.0;15.0;8.0
BASIC;RANDOM;basicNegamax;23.0;276776.0;9.0; (6 , 5): -83;0.0;478.0;0.0;17.0;9.0
BASIC;RANDOM;basicNegamax;23.0;142574.0;10.0; (4 , 7): -81;0.0;518.0;0.0;19.0;10.0
BASIC;RANDOM;basicNegamax;23.0;120426.0;12.0; (3 , 8): 81;0.0;415.0;0.0;21.0;11.0
BASIC;RANDOM;basicNegamax;23.0;36918.0;10.0; (7 , 4): 4;0.0;118.0;0.0;23.0;12.0
BASIC;RANDOM;basicNegamax;23.0;300661.0;13.0; (3 , 3): 27;0.0;897.0;0.0;25.0;13.0
BASIC;RANDOM;basicNegamax;23.0;74815.0;10.0; (1 , 4): -91;0.0;233.0;0.0;27.0;14.0
BASIC;RANDOM;basicNegamax;23.0;18508.0;10.0; (6 , 3): 43;0.0;57.0;0.0;29.0;15.0
BASIC;RANDOM;basicNegamax;23.0;15622.0;12.0; (0 , 8): 108;0.0;43.0;0.0;31.0;16.0
BASIC;RANDOM;basicNegamax;23.0;1332.0;8.0; (4 , 3): 28;0.0;4.0;0.0;33.0;17.0
BASIC;RANDOM;basicNegamax;23.0;180.0;6.0; (6 , 4): 1000000;0.0;1.0;0.0;35.0;18.0
BASIC;RANDOM;basicNegamax;23.0;793.0;9.0; (6 , 8): 110;0.0;2.0;0.0;37.0;19.0
BASIC;RANDOM;basicNegamax;23.0;200326.0;4.0; (0 , 4): 118;0.0;500.0;0.0;39.0;20.0
BASIC;RANDOM;basicNegamax;23.0;185881.0;3.0; (1 , 3): 117;0.0;500.0;0.0;41.0;21.0
BASIC;RANDOM;basicNegamax;23.0;197728.0;1.0; (3 , 1): 117;0.0;500.0;0.0;43.0;22.0
BASIC;RANDOM;basicNegamax;23.0;530711.0;0.0; null;0.0;500.0;0.0;45.0;23.0
BASIC;RANDOM;basicNegamax;23.0;523577.0;0.0; null;0.0;500.0;0.0;45.0;23.0
BASIC;RANDOM;basicNegamax;24.0;95983.0;9.0; (7 , 1): 12;0.0;246.0;0.0;2.0;1.0
BASIC;RANDOM;basicNegamax;24.0;173754.0;9.0; (3 , 6): 16;0.0;688.0;0.0;4.0;2.0
BASIC;RANDOM;basicNegamax;24.0;195112.0;10.0; (0 , 3): 85;0.0;720.0;0.0;6.0;3.0
BASIC;RANDOM;basicNegamax;24.0;260838.0;8.0; (1 , 6): -10;0.0;966.0;0.0;8.0;4.0
BASIC;RANDOM;basicNegamax;24.0;151398.0;10.0; (2 , 3): 20;0.0;536.0;0.0;10.0;5.0
BASIC;RANDOM;basicNegamax;24.0;188185.0;10.0; (5 , 6): 20;0.0;684.0;0.0;12.0;6.0
BASIC;RANDOM;basicNegamax;24.0;364534.0;11.0; (0 , 0): 73;0.0;1366.0;0.0;14.0;7.0
BASIC;RANDOM;basicNegamax;24.0;188619.0;8.0; (5 , 5): -12;0.0;699.0;0.0;16.0;8.0
BASIC;RANDOM;basicNegamax;24.0;178448.0;10.0; (0 , 6): -7;0.0;684.0;0.0;18.0;9.0
BASIC;RANDOM;basicNegamax;24.0;260965.0;11.0; (3 , 0): 6;0.0;1118.0;0.0;20.0;10.0
BASIC;RANDOM;basicNegamax;24.0;394282.0;11.0; (7 , 7): 9;0.0;1711.0;0.0;22.0;11.0
BASIC;RANDOM;basicNegamax;24.0;172677.0;12.0; (7 , 0): 63;0.0;633.0;0.0;24.0;12.0
BASIC;RANDOM;basicNegamax;24.0;158746.0;13.0; (4 , 4): 68;0.0;528.0;0.0;26.0;13.0
BASIC;RANDOM;basicNegamax;24.0;158255.0;12.0; (6 , 3): 45;0.0;525.0;0.0;28.0;14.0
BASIC;RANDOM;basicNegamax;24.0;218509.0;13.0; (4 , 6): 112;0.0;672.0;0.0;30.0;15.0
BASIC;RANDOM;basicNegamax;24.0;2222.0;8.0; (8 , 3): 19;0.0;8.0;0.0;32.0;16.0
BASIC;RANDOM;basicNegamax;24.0;2657.0;8.0; (2 , 6): -1000000;0.0;8.0;0.0;34.0;17.0
BASIC;RANDOM;basicNegamax;24.0;800.0;8.0; (7 , 4): 64;0.0;2.0;0.0;36.0;18.0
BASIC;RANDOM;basicNegamax;24.0;311.0;6.0; (1 , 4): 47;0.0;1.0;0.0;38.0;19.0
BASIC;RANDOM;basicNegamax;24.0;2671.0;10.0; (2 , 5): 129;0.0;7.0;0.0;40.0;20.0
BASIC;RANDOM;basicNegamax;24.0;208713.0;5.0; (8 , 2): 129;0.0;500.0;0.0;42.0;21.0
BASIC;RANDOM;basicNegamax;24.0;175448.0;3.0; (8 , 4): 129;0.0;500.0;0.0;44.0;22.0
BASIC;RANDOM;basicNegamax;24.0;152211.0;2.0; (8 , 8): 139;0.0;500.0;0.0;46.0;23.0
BASIC;RANDOM;basicNegamax;24.0;182134.0;1.0; (8 , 5): 188;0.0;500.0;0.0;48.0;24.0
BASIC;RANDOM;basicNegamax;24.0;461263.0;0.0; null;0.0;500.0;0.0;50.0;25.0
BASIC;RANDOM;basicNegamax;24.0;439327.0;0.0; null;0.0;500.0;0.0;50.0;25.0
BASIC;RANDOM;basicNegamax;25.0;92316.0;7.0; (0 , 0): 6;0.0;350.0;0.0;1.0;1.0
BASIC;RANDOM;basicNegamax;25.0;223961.0;8.0; (5 , 3): 0;0.0;358.0;0.0;3.0;2.0
BASIC;RANDOM;basicNegamax;25.0;254143.0;8.0; (0 , 8): 1;0.0;301.0;0.0;5.0;3.0
BASIC;RANDOM;basicNegamax;25.0;255834.0;8.0; (1 , 4): 0;0.0;318.0;0.0;7.0;4.0
BASIC;RANDOM;basicNegamax;25.0;247469.0;8.0; (7 , 6): 0;0.0;362.0;0.0;9.0;5.0
BASIC;RANDOM;basicNegamax;25.0;251239.0;8.0; (6 , 4): -1;0.0;298.0;0.0;11.0;6.0
BASIC;RANDOM;basicNegamax;25.0;170805.0;11.0; (7 , 1): 100;0.0;616.0;0.0;13.0;7.0
BASIC;RANDOM;basicNegamax;25.0;140476.0;8.0; (8 , 4): 10;0.0;539.0;0.0;15.0;8.0
BASIC;RANDOM;basicNegamax;25.0;358242.0;12.0; (1 , 7): 106;0.0;1185.0;0.0;17.0;9.0
BASIC;RANDOM;basicNegamax;25.0;176940.0;12.0; (1 , 0): 169;0.0;562.0;0.0;19.0;10.0
BASIC;RANDOM;basicNegamax;25.0;87919.0;12.0; (2 , 0): 173;0.0;293.0;0.0;21.0;11.0
BASIC;RANDOM;basicNegamax;25.0;28652.0;10.0; (8 , 2): 195;0.0;98.0;0.0;23.0;12.0
BASIC;RANDOM;basicNegamax;25.0;39526.0;8.0; (5 , 6): 110;0.0;138.0;0.0;25.0;13.0
BASIC;RANDOM;basicNegamax;25.0;2880.0;8.0; (2 , 5): 132;0.0;10.0;0.0;27.0;14.0
BASIC;RANDOM;basicNegamax;25.0;39575.0;10.0; (8 , 6): 137;0.0;131.0;0.0;29.0;15.0
BASIC;RANDOM;basicNegamax;25.0;23892.0;10.0; (7 , 4): 229;0.0;75.0;0.0;31.0;16.0
BASIC;RANDOM;basicNegamax;25.0;18148.0;8.0; (4 , 1): 208;0.0;58.0;0.0;33.0;17.0
BASIC;RANDOM;basicNegamax;25.0;13934.0;10.0; (4 , 7): 280;0.0;45.0;0.0;35.0;18.0
BASIC;RANDOM;basicNegamax;25.0;3980.0;10.0; (2 , 6): 315;0.0;10.0;0.0;37.0;19.0
BASIC;RANDOM;basicNegamax;25.0;290.0;5.0; (5 , 8): 169;0.0;1.0;0.0;39.0;20.0
BASIC;RANDOM;basicNegamax;25.0;399.0;6.0; (1 , 5): 1000000;0.0;2.0;0.0;41.0;21.0
BASIC;RANDOM;basicNegamax;25.0;6.0;2.0; (1 , 3): 1000000;0.0;0.0;0.0;43.0;22.0
BASIC;RANDOM;basicNegamax;26.0;101797.0;8.0; (0 , 0): 0;0.0;314.0;0.0;2.0;1.0
BASIC;RANDOM;basicNegamax;26.0;210245.0;8.0; (6 , 3): -2;0.0;810.0;0.0;4.0;2.0
BASIC;RANDOM;basicNegamax;26.0;170285.0;8.0; (6 , 6): -9;0.0;655.0;0.0;6.0;3.0
BASIC;RANDOM;basicNegamax;26.0;142908.0;8.0; (0 , 6): -16;0.0;555.0;0.0;8.0;4.0
BASIC;RANDOM;basicNegamax;26.0;180409.0;9.0; (8 , 0): -81;0.0;678.0;0.0;10.0;5.0
BASIC;RANDOM;basicNegamax;26.0;437279.0;10.0; (8 , 3): -76;0.0;1591.0;0.0;12.0;6.0
BASIC;RANDOM;basicNegamax;26.0;179658.0;9.0; (4 , 4): -82;0.0;654.0;0.0;14.0;7.0
BASIC;RANDOM;basicNegamax;26.0;283236.0;11.0; (6 , 1): -64;0.0;1007.0;0.0;16.0;8.0
BASIC;RANDOM;basicNegamax;26.0;153824.0;10.0; (5 , 5): -75;0.0;547.0;0.0;18.0;9.0
BASIC;RANDOM;basicNegamax;26.0;326595.0;11.0; (5 , 6): -11;0.0;1137.0;0.0;20.0;10.0
BASIC;RANDOM;basicNegamax;26.0;227401.0;11.0; (4 , 7): -54;0.0;778.0;0.0;22.0;11.0
BASIC;RANDOM;basicNegamax;26.0;198020.0;12.0; (3 , 8): 14;0.0;623.0;0.0;24.0;12.0
BASIC;RANDOM;basicNegamax;26.0;72949.0;10.0; (4 , 1): 10;0.0;243.0;0.0;26.0;13.0
BASIC;RANDOM;basicNegamax;26.0;56954.0;10.0; (5 , 0): 10;0.0;184.0;0.0;28.0;14.0
BASIC;RANDOM;basicNegamax;26.0;28288.0;10.0; (7 , 3): 148;0.0;85.0;0.0;30.0;15.0
BASIC;RANDOM;basicNegamax;26.0;63230.0;12.0; (3 , 2): 98;0.0;177.0;0.0;32.0;16.0
BASIC;RANDOM;basicNegamax;26.0;198265.0;16.0; (8 , 2): 174;0.0;500.0;0.0;34.0;17.0
BASIC;RANDOM;basicNegamax;26.0;191809.0;12.0; (6 , 2): 174;0.0;500.0;0.0;36.0;18.0
BASIC;RANDOM;basicNegamax;26.0;186126.0;12.0; (1 , 7): 184;0.0;500.0;0.0;38.0;19.0
BASIC;RANDOM;basicNegamax;26.0;181404.0;8.0; (8 , 8): 186;0.0;500.0;0.0;40.0;20.0
BASIC;RANDOM;basicNegamax;26.0;176537.0;6.0; (2 , 5): 186;0.0;500.0;0.0;42.0;21.0
BASIC;RANDOM;basicNegamax;26.0;153801.0;4.0; (2 , 8): 186;0.0;500.0;0.0;44.0;22.0
BASIC;RANDOM;basicNegamax;27.0;94244.0;7.0; (0 , 0): 6;0.0;341.0;0.0;1.0;1.0
BASIC;RANDOM;basicNegamax;27.0;212001.0;8.0; (6 , 3): 1;0.0;274.0;0.0;3.0;2.0
BASIC;RANDOM;basicNegamax;27.0;251774.0;8.0; (5 , 0): 1;0.0;437.0;0.0;5.0;3.0
BASIC;RANDOM;basicNegamax;27.0;261925.0;10.0; (1 , 1): 95;0.0;384.0;0.0;7.0;4.0
BASIC;RANDOM;basicNegamax;27.0;268399.0;11.0; (6 , 6): 109;0.0;401.0;0.0;9.0;5.0
BASIC;RANDOM;basicNegamax;27.0;270205.0;11.0; (3 , 6): 112;0.0;381.0;0.0;11.0;6.0
BASIC;RANDOM;basicNegamax;27.0;149995.0;8.0; (8 , 0): 18;0.0;562.0;0.0;13.0;7.0
BASIC;RANDOM;basicNegamax;27.0;314632.0;8.0; (5 , 6): 19;0.0;1176.0;0.0;15.0;8.0
BASIC;RANDOM;basicNegamax;27.0;153265.0;11.0; (0 , 3): 192;0.0;540.0;0.0;17.0;9.0
BASIC;RANDOM;basicNegamax;27.0;270281.0;8.0; (1 , 3): 22;0.0;1001.0;0.0;19.0;10.0
BASIC;RANDOM;basicNegamax;27.0;144868.0;9.0; (2 , 3): 114;0.0;516.0;0.0;21.0;11.0
BASIC;RANDOM;basicNegamax;27.0;258609.0;9.0; (8 , 3): 115;0.0;889.0;0.0;23.0;12.0
BASIC;RANDOM;basicNegamax;27.0;173893.0;10.0; (8 , 6): 156;0.0;590.0;0.0;25.0;13.0
BASIC;RANDOM;basicNegamax;27.0;10434.0;10.0; (0 , 6): 152;0.0;34.0;0.0;27.0;14.0
BASIC;RANDOM;basicNegamax;27.0;2063.0;8.0; (1 , 7): 220;0.0;7.0;0.0;29.0;15.0
BASIC;RANDOM;basicNegamax;27.0;1733.0;8.0; (4 , 6): 237;0.0;5.0;0.0;31.0;16.0
BASIC;RANDOM;basicNegamax;27.0;819.0;8.0; (4 , 1): 315;0.0;3.0;0.0;33.0;17.0
BASIC;RANDOM;basicNegamax;27.0;891.0;6.0; (2 , 2): 316;0.0;3.0;0.0;35.0;18.0
BASIC;RANDOM;basicNegamax;27.0;162.0;6.0; (3 , 2): 325;0.0;1.0;0.0;37.0;19.0
BASIC;RANDOM;basicNegamax;27.0;204113.0;12.0; (7 , 7): 333;0.0;500.0;0.0;39.0;20.0
BASIC;RANDOM;basicNegamax;27.0;209981.0;10.0; (6 , 8): 390;0.0;500.0;0.0;41.0;21.0
BASIC;RANDOM;basicNegamax;27.0;218366.0;8.0; (8 , 4): 397;0.0;500.0;0.0;43.0;22.0
BASIC;RANDOM;basicNegamax;27.0;206117.0;4.0; (2 , 7): 397;0.0;500.0;0.0;45.0;23.0
BASIC;RANDOM;basicNegamax;27.0;175148.0;5.0; (0 , 8): 388;0.0;500.0;0.0;47.0;24.0
BASIC;RANDOM;basicNegamax;27.0;167212.0;4.0; (3 , 5): 399;0.0;500.0;0.0;49.0;25.0
BASIC;RANDOM;basicNegamax;27.0;173067.0;3.0; (5 , 4): 399;0.0;500.0;0.0;51.0;26.0
BASIC;RANDOM;basicNegamax;27.0;164923.0;2.0; (4 , 4): 390;0.0;500.0;0.0;53.0;27.0
BASIC;RANDOM;basicNegamax;27.0;569535.0;0.0; null;0.0;500.0;0.0;55.0;28.0
BASIC;RANDOM;basicNegamax;27.0;573743.0;0.0; null;0.0;500.0;0.0;55.0;28.0
BASIC;RANDOM;basicNegamax;28.0;102549.0;9.0; (6 , 3): 23;0.0;218.0;0.0;2.0;1.0
BASIC;RANDOM;basicNegamax;28.0;269256.0;10.0; (3 , 6): 12;0.0;480.0;0.0;4.0;2.0
BASIC;RANDOM;basicNegamax;28.0;190776.0;11.0; (3 , 0): 107;0.0;688.0;0.0;6.0;3.0
BASIC;RANDOM;basicNegamax;28.0;190590.0;11.0; (0 , 3): 103;0.0;683.0;0.0;8.0;4.0
BASIC;RANDOM;basicNegamax;28.0;222197.0;9.0; (8 , 3): 13;0.0;826.0;0.0;10.0;5.0
BASIC;RANDOM;basicNegamax;28.0;250898.0;10.0; (1 , 1): 21;0.0;886.0;0.0;12.0;6.0
BASIC;RANDOM;basicNegamax;28.0;177439.0;8.0; (5 , 6): 20;0.0;653.0;0.0;14.0;7.0
BASIC;RANDOM;basicNegamax;28.0;150060.0;11.0; (4 , 6): 186;0.0;514.0;0.0;16.0;8.0
BASIC;RANDOM;basicNegamax;28.0;209797.0;9.0; (8 , 0): 111;0.0;734.0;0.0;18.0;9.0
BASIC;RANDOM;basicNegamax;28.0;349537.0;9.0; (6 , 6): 97;0.0;1214.0;0.0;20.0;10.0
BASIC;RANDOM;basicNegamax;28.0;178297.0;10.0; (7 , 1): 97;0.0;608.0;0.0;22.0;11.0
BASIC;RANDOM;basicNegamax;28.0;261198.0;10.0; (2 , 3): 113;0.0;874.0;0.0;24.0;12.0
BASIC;RANDOM;basicNegamax;28.0;51000.0;12.0; (7 , 3): 273;0.0;159.0;0.0;26.0;13.0
BASIC;RANDOM;basicNegamax;28.0;2958.0;8.0; (8 , 6): 131;0.0;10.0;0.0;28.0;14.0
BASIC;RANDOM;basicNegamax;28.0;17923.0;10.0; (6 , 2): 328;0.0;52.0;0.0;30.0;15.0
BASIC;RANDOM;basicNegamax;28.0;2152.0;8.0; (1 , 4): 220;0.0;6.0;0.0;32.0;16.0
BASIC;RANDOM;basicNegamax;28.0;406.0;6.0; (7 , 7): 213;0.0;1.0;0.0;34.0;17.0
BASIC;RANDOM;basicNegamax;28.0;20.0;2.0; (6 , 8): 1000000;0.0;1.0;0.0;36.0;18.0
BASIC;RANDOM;basicNegamax;29.0;99153.0;7.0; (0 , 0): 6;0.0;329.0;0.0;1.0;1.0
BASIC;RANDOM;basicNegamax;29.0;223689.0;8.0; (6 , 6): 1;0.0;852.0;0.0;3.0;2.0
BASIC;RANDOM;basicNegamax;29.0;177735.0;8.0; (0 , 6): -6;0.0;667.0;0.0;5.0;3.0
BASIC;RANDOM;basicNegamax;29.0;183658.0;9.0; (5 , 6): -82;0.0;658.0;0.0;7.0;4.0
BASIC;RANDOM;basicNegamax;29.0;241208.0;9.0; (2 , 6): -82;0.0;865.0;0.0;9.0;5.0
BASIC;RANDOM;basicNegamax;29.0;240804.0;10.0; (4 , 7): -76;0.0;841.0;0.0;11.0;6.0
BASIC;RANDOM;basicNegamax;29.0;328977.0;9.0; (5 , 0): -72;0.0;1174.0;0.0;13.0;7.0
BASIC;RANDOM;basicNegamax;29.0;231582.0;9.0; (7 , 5): -65;0.0;811.0;0.0;15.0;8.0
BASIC;RANDOM;basicNegamax;29.0;171502.0;9.0; (2 , 3): -63;0.0;607.0;0.0;17.0;9.0
BASIC;RANDOM;basicNegamax;29.0;158714.0;11.0; (1 , 4): 9;0.0;529.0;0.0;19.0;10.0
BASIC;RANDOM;basicNegamax;29.0;274850.0;11.0; (7 , 4): 10;0.0;910.0;0.0;21.0;11.0
BASIC;RANDOM;basicNegamax;29.0;111807.0;12.0; (8 , 6): 24;0.0;357.0;0.0;23.0;12.0
BASIC;RANDOM;basicNegamax;29.0;13627.0;8.0; (4 , 1): -48;0.0;47.0;0.0;25.0;13.0
BASIC;RANDOM;basicNegamax;29.0;145779.0;14.0; (1 , 6): 109;0.0;430.0;0.0;27.0;14.0
BASIC;RANDOM;basicNegamax;29.0;6880.0;8.0; (7 , 3): 99;0.0;21.0;0.0;29.0;15.0
BASIC;RANDOM;basicNegamax;29.0;1065.0;8.0; (2 , 5): 100;0.0;4.0;0.0;31.0;16.0
BASIC;RANDOM;basicNegamax;29.0;1004.0;8.0; (5 , 3): 112;0.0;2.0;0.0;33.0;17.0
BASIC;RANDOM;basicNegamax;29.0;204052.0;14.0; (4 , 5): 141;0.0;500.0;0.0;35.0;18.0
BASIC;RANDOM;basicNegamax;29.0;1530.0;8.0; (7 , 6): 144;0.0;6.0;0.0;37.0;19.0
BASIC;RANDOM;basicNegamax;29.0;203178.0;9.0; (1 , 5): 168;0.0;500.0;0.0;39.0;20.0
BASIC;RANDOM;basicNegamax;29.0;195655.0;8.0; (1 , 3): 199;0.0;500.0;0.0;41.0;21.0
BASIC;RANDOM;basicNegamax;29.0;183352.0;4.0; (4 , 2): 279;0.0;500.0;0.0;43.0;22.0
BASIC;RANDOM;basicNegamax;29.0;209504.0;2.0; (4 , 0): 279;0.0;500.0;0.0;45.0;23.0
BASIC;RANDOM;basicNegamax;29.0;165174.0;1.0; (4 , 4): 298;0.0;500.0;0.0;47.0;24.0
BASIC;RANDOM;basicNegamax;29.0;205646.0;1.0; (4 , 8): 290;0.0;500.0;0.0;49.0;25.0
BASIC;RANDOM;basicNegamax;29.0;779496.0;0.0; null;0.0;500.0;0.0;51.0;26.0
BASIC;RANDOM;basicNegamax;29.0;781819.0;0.0; null;0.0;500.0;0.0;51.0;26.0
BASIC;RANDOM;basicNegamax;30.0;102251.0;9.0; (6 , 3): 23;0.0;225.0;0.0;2.0;1.0
BASIC;RANDOM;basicNegamax;30.0;152680.0;10.0; (0 , 3): 92;0.0;550.0;0.0;4.0;2.0
BASIC;RANDOM;basicNegamax;30.0;229495.0;8.0; (2 , 6): -10;0.0;843.0;0.0;6.0;3.0
BASIC;RANDOM;basicNegamax;30.0;215228.0;9.0; (0 , 0): 6;0.0;811.0;0.0;8.0;4.0
BASIC;RANDOM;basicNegamax;30.0;474305.0;9.0; (8 , 3): 6;0.0;492.0;0.0;10.0;5.0
BASIC;RANDOM;basicNegamax;30.0;165282.0;10.0; (7 , 3): 104;0.0;578.0;0.0;12.0;6.0
BASIC;RANDOM;basicNegamax;30.0;314949.0;12.0; (1 , 7): 184;0.0;1005.0;0.0;14.0;7.0
BASIC;RANDOM;basicNegamax;30.0;230255.0;10.0; (1 , 1): 112;0.0;765.0;0.0;16.0;8.0
BASIC;RANDOM;basicNegamax;30.0;64448.0;10.0; (0 , 8): 193;0.0;219.0;0.0;18.0;9.0
BASIC;RANDOM;basicNegamax;30.0;3259.0;8.0; (8 , 2): 261;0.0;12.0;0.0;20.0;10.0
BASIC;RANDOM;basicNegamax;30.0;8421.0;8.0; (3 , 4): 189;0.0;28.0;0.0;22.0;11.0
BASIC;RANDOM;basicNegamax;30.0;6878.0;8.0; (4 , 4): 190;0.0;22.0;0.0;24.0;12.0
BASIC;RANDOM;basicNegamax;30.0;6843.0;8.0; (6 , 6): 192;0.0;21.0;0.0;26.0;13.0
BASIC;RANDOM;basicNegamax;30.0;23733.0;10.0; (7 , 6): 145;0.0;73.0;0.0;28.0;14.0
BASIC;RANDOM;basicNegamax;30.0;34771.0;10.0; (3 , 6): 136;0.0;106.0;0.0;30.0;15.0
BASIC;RANDOM;basicNegamax;30.0;1263.0;6.0; (5 , 6): 9;0.0;4.0;0.0;32.0;16.0
BASIC;RANDOM;basicNegamax;30.0;217644.0;17.0; (5 , 2): 11;0.0;509.0;0.0;34.0;17.0
BASIC;RANDOM;basicNegamax;30.0;204634.0;17.0; (4 , 6): 88;0.0;500.0;0.0;36.0;18.0
BASIC;RANDOM;basicNegamax;30.0;207779.0;9.0; (0 , 4): 96;0.0;500.0;0.0;38.0;19.0
BASIC;RANDOM;basicNegamax;30.0;204128.0;8.0; (4 , 1): 98;0.0;500.0;0.0;40.0;20.0
BASIC;RANDOM;basicNegamax;30.0;199911.0;6.0; (1 , 3): 17;0.0;500.0;0.0;42.0;21.0
BASIC;RANDOM;basicNegamax;30.0;202118.0;2.0; (2 , 5): 0;0.0;500.0;0.0;44.0;22.0
BASIC;RANDOM;basicNegamax;30.0;155419.0;2.0; (6 , 7): 11;0.0;500.0;0.0;46.0;23.0
BASIC;RANDOM;basicNegamax;30.0;147492.0;1.0; (8 , 8): 2;0.0;500.0;0.0;48.0;24.0
BASIC;RANDOM;basicNegamax;30.0;186590.0;1.0; (4 , 0): 2;0.0;500.0;0.0;50.0;25.0
BASIC;RANDOM;basicNegamax;31.0;98499.0;7.0; (0 , 0): 6;0.0;333.0;0.0;1.0;1.0
BASIC;RANDOM;basicNegamax;31.0;227981.0;8.0; (0 , 3): 3;0.0;229.0;0.0;3.0;2.0
BASIC;RANDOM;basicNegamax;31.0;249340.0;8.0; (6 , 0): 3;0.0;944.0;0.0;5.0;3.0
BASIC;RANDOM;basicNegamax;31.0;279412.0;8.0; (5 , 6): 2;0.0;278.0;0.0;7.0;4.0
BASIC;RANDOM;basicNegamax;31.0;165400.0;9.0; (4 , 7): 22;0.0;627.0;0.0;9.0;5.0
BASIC;RANDOM;basicNegamax;31.0;361024.0;8.0; (6 , 5): 11;0.0;375.0;0.0;11.0;6.0
BASIC;RANDOM;basicNegamax;31.0;264122.0;8.0; (4 , 3): 11;0.0;221.0;0.0;13.0;7.0
BASIC;RANDOM;basicNegamax;31.0;255414.0;8.0; (6 , 7): 10;0.0;960.0;0.0;15.0;8.0
BASIC;RANDOM;basicNegamax;31.0;276173.0;9.0; (6 , 8): 22;0.0;204.0;0.0;17.0;9.0
BASIC;RANDOM;basicNegamax;31.0;299172.0;13.0; (3 , 8): 181;0.0;425.0;0.0;19.0;10.0
BASIC;RANDOM;basicNegamax;31.0;290241.0;11.0; (7 , 4): 108;0.0;366.0;0.0;21.0;11.0
BASIC;RANDOM;basicNegamax;31.0;221829.0;9.0; (6 , 1): 99;0.0;766.0;0.0;23.0;12.0
BASIC;RANDOM;basicNegamax;31.0;43365.0;12.0; (6 , 2): 261;0.0;137.0;0.0;25.0;13.0
BASIC;RANDOM;basicNegamax;31.0;15350.0;10.0; (6 , 6): 221;0.0;49.0;0.0;27.0;14.0
BASIC;RANDOM;basicNegamax;31.0;13334.0;10.0; (0 , 6): 223;0.0;42.0;0.0;29.0;15.0
BASIC;RANDOM;basicNegamax;31.0;5874.0;8.0; (5 , 1): 223;0.0;18.0;0.0;31.0;16.0
BASIC;RANDOM;basicNegamax;31.0;6306.0;8.0; (1 , 1): 230;0.0;20.0;0.0;33.0;17.0
BASIC;RANDOM;basicNegamax;31.0;163316.0;2.0; (2 , 1): 230;0.0;500.0;0.0;35.0;18.0
BASIC;RANDOM;basicNegamax;31.0;968.0;9.0; (3 , 1): 250;0.0;3.0;0.0;37.0;19.0
BASIC;RANDOM;basicNegamax;31.0;322.0;8.0; (4 , 1): 293;0.0;1.0;0.0;39.0;20.0
BASIC;RANDOM;basicNegamax;31.0;219580.0;9.0; (0 , 5): 269;0.0;500.0;0.0;41.0;21.0
BASIC;RANDOM;basicNegamax;31.0;187949.0;6.0; (6 , 4): 290;0.0;500.0;0.0;43.0;22.0
BASIC;RANDOM;basicNegamax;31.0;203056.0;4.0; (1 , 4): 1000000;0.0;500.0;0.0;45.0;23.0
BASIC;RANDOM;basicNegamax;31.0;9.0;2.0; (6 , 3): 1000000;0.0;0.0;0.0;47.0;24.0
BASIC;RANDOM;basicNegamax;32.0;102218.0;9.0; (6 , 0): 7;0.0;331.0;0.0;2.0;1.0
BASIC;RANDOM;basicNegamax;32.0;178740.0;9.0; (6 , 3): 8;0.0;703.0;0.0;4.0;2.0
BASIC;RANDOM;basicNegamax;32.0;336575.0;9.0; (0 , 3): -5;0.0;316.0;0.0;6.0;3.0
BASIC;RANDOM;basicNegamax;32.0;278588.0;11.0; (1 , 1): 93;0.0;314.0;0.0;8.0;4.0
BASIC;RANDOM;basicNegamax;32.0;281977.0;11.0; (0 , 2): 98;0.0;268.0;0.0;10.0;5.0
BASIC;RANDOM;basicNegamax;32.0;236921.0;8.0; (5 , 6): 2;0.0;874.0;0.0;12.0;6.0
BASIC;RANDOM;basicNegamax;32.0;194162.0;8.0; (2 , 8): 4;0.0;713.0;0.0;14.0;7.0
BASIC;RANDOM;basicNegamax;32.0;153528.0;9.0; (2 , 3): 90;0.0;563.0;0.0;16.0;8.0
BASIC;RANDOM;basicNegamax;32.0;424021.0;11.0; (4 , 3): 92;0.0;1470.0;0.0;18.0;9.0
BASIC;RANDOM;basicNegamax;32.0;229061.0;10.0; (8 , 0): 75;0.0;778.0;0.0;20.0;10.0
BASIC;RANDOM;basicNegamax;32.0;150157.0;10.0; (6 , 6): 97;0.0;530.0;0.0;22.0;11.0
