player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
FINAL1;RANDOM;82.0;2.0;2.0;2.0;6.0; 2,2,2,2,1,2,1,-1,2; 2,0,0,1,0,2,0,1,1,0,2,0,0,2,0,0,0,1,0,0,2,2,0,0,2,2,2,0,2,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,0,2,1,1,2,2,2,1,1,1,1,1,2,2,0,0,1,1,0,2,2,1,1,2,1,0,2,0,0,1,1,1,0,2
FINAL1;RANDOM;83.0;1.0;1.0;5.0;1.0; 1,1,-1,1,1,-1,2,-1,1; 0,2,0,1,1,1,2,2,0,2,2,1,0,0,0,2,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,2,1,0,2,0,0,2,2,0,0,1,0,0,2,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1
FINAL1;RANDOM;84.0;2.0;2.0;1.0;5.0; 1,2,2,-1,-1,2,-1,2,2; 0,0,1,0,0,0,2,1,1,0,2,1,0,0,0,0,2,0,0,0,1,2,2,2,0,0,2,1,0,0,0,0,1,2,0,1,2,0,0,1,1,2,2,0,0,0,1,2,2,1,0,2,0,0,0,0,2,2,1,0,2,1,1,0,1,0,0,2,0,1,2,1,1,1,0,0,0,2,0,1,2
FINAL1;RANDOM;85.0;1.0;1.0;4.0;1.0; 1,-1,-1,1,2,1,1,-1,-1; 1,1,1,2,0,0,0,2,0,0,0,2,0,0,2,2,1,2,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,2,2,1,1,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,2,2,0,2,1,0,0,0,1,2,0,2
FINAL1;RANDOM;86.0;2.0;2.0;1.0;5.0; -1,2,2,-1,2,1,-1,2,2; 1,0,0,2,2,2,0,0,0,0,0,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,2,1,1,2,2,2,1,1,2,1,0,1,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0
FINAL1;RANDOM;87.0;1.0;1.0;3.0;2.0; 1,2,-1,1,2,-1,1,-1,-1; 0,1,0,2,0,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,2,2,0,0,0,2,0,1,1,2,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,2,1,2,1,2,1,0,1,0,2,0,0,0,0,2,2,1,1,0,0,2,1,0,2
FINAL1;RANDOM;88.0;2.0;2.0;0.0;3.0; 2,2,2,-1,0,0,0,0,0; 0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
FINAL1;RANDOM;89.0;1.0;1.0;4.0;1.0; -1,1,-1,-1,2,-1,1,1,1; 0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,1,0,2,0,0,2,2,2,1,0,2,0,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,2,2,2,2,1,1,0,0,2,1,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,1,2,0,0,1,2
FINAL1;RANDOM;90.0;2.0;2.0;1.0;5.0; 1,0,2,2,2,2,2,-1,0; 0,0,0,1,0,1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,1,0,0,0,0,2,2,0,0,1,2,1,0,0,2,2,0,0,0,2,1,0,2,0,2,0,0,1,2,0,2,0,0,0,2,0,2,0,0,1,0,0,1,2,1,1,0,0,0,0,1,1,2,1,0,1,0,2,0,0
FINAL1;RANDOM;91.0;1.0;1.0;5.0;2.0; 1,-1,-1,2,1,2,1,1,1; 0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,2,0,1,0,2,1,2,1,0,2,2,0,2,0,0,2,0,0,1,1,1,0,2,0,2,0,0,2,1,2,0,0,2,1,0,0,0,2,1,2,0,2,0,1,0,0,0,1,1,1,1,2,0,1,0,0,1,2,2,0
FINAL1;RANDOM;92.0;2.0;2.0;3.0;5.0; 2,2,2,1,1,-1,1,2,2; 2,0,0,0,1,2,2,0,0,2,1,0,0,2,0,2,2,1,2,0,0,2,0,0,2,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,1,1,2,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,2,2,0,0,0,1,1,1,0,0,0,2,2,2
FINAL1;RANDOM;93.0;1.0;1.0;3.0;1.0; -1,1,-1,-1,1,-1,-1,1,2; 2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,2,1,2,0,0,0,2,2,1,0,0,2,0,0,2,0,0,1,0,0,2,0
FINAL1;RANDOM;94.0;2.0;2.0;3.0;6.0; 2,2,2,2,1,2,1,2,1; 2,2,2,2,1,1,2,0,1,2,1,1,1,2,1,0,2,0,1,1,2,0,0,2,0,0,2,1,0,0,0,2,1,0,0,2,0,2,1,1,1,1,0,2,0,2,2,2,2,1,2,2,0,0,2,0,1,0,2,1,1,0,0,1,2,1,0,2,0,1,1,1,1,0,1,0,2,0,0,1,2
FINAL1;RANDOM;95.0;1.0;1.0;4.0;2.0; 1,0,-1,1,2,0,1,1,2; 1,1,2,0,0,0,2,0,1,0,1,0,0,2,0,2,0,0,0,0,1,0,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,1,1,2,1,2,0,1,0,2,0,2,2,0,2,0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,1,0,1,2,1,0,0,1,2,2,2
FINAL1;RANDOM;96.0;2.0;2.0;1.0;6.0; 2,-1,2,2,1,2,-1,2,2; 2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,1,1,2,1,0,1,2,0,0,0,1,0,0,2,1,2,0,1,1,1,0,2,1,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,2,2,0,2,1,0,1,1,0,0,0,0,0,2
FINAL1;RANDOM;97.0;1.0;1.0;5.0;2.0; 2,1,1,-1,2,1,0,1,1; 2,2,2,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,1,0,0,1,0,2,1,2,0,1,2,0,0,0,2,0,1,0,2,1,2,0,2,1,0,0,1,2,2,1
FINAL1;RANDOM;98.0;2.0;2.0;2.0;6.0; -1,2,2,2,2,2,1,1,2; 2,0,0,0,2,0,1,1,0,1,1,2,0,2,0,1,2,0,1,2,0,0,2,0,2,2,2,0,0,0,0,0,1,2,0,2,0,1,0,2,1,0,1,1,2,2,2,2,2,2,2,1,0,2,1,0,0,0,0,1,0,1,2,1,1,0,1,1,0,1,2,0,1,0,0,1,0,1,2,0,1
FINAL1;RANDOM;99.0;1.0;1.0;3.0;2.0; 2,-1,-1,-1,2,-1,1,1,1; 1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,1,2,2,1,2,0,1,0,0,2,0,1,0,2,0,0,1,1,2,0,0,1,0,1,0,2,0,1,0,0,1,0,1,2,0,0,2,1,0,1,2,1,2,0
FINAL1;RANDOM;100.0;2.0;2.0;0.0;4.0; 0,0,2,-1,0,2,0,2,2; 1,2,0,0,1,2,2,1,1,1,1,0,1,2,1,2,2,0,0,1,2,0,0,2,2,1,1,2,2,1,1,2,2,0,0,2,0,1,0,2,1,1,0,2,0,0,1,0,2,1,2,2,0,0,0,0,1,2,0,0,2,1,0,0,2,1,0,2,0,2,1,1,1,1,0,0,0,2,2,0,1
CONTEST;FINAL1;1.0;1.0;0.0;4.0;4.0; 2,1,2,0,1,1,1,2,2; 2,0,0,1,2,0,0,0,1,2,0,0,2,1,0,2,2,2,2,1,0,1,0,1,0,0,1,2,2,1,0,0,0,1,1,1,1,1,2,0,2,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,1,1,2,2,2,2,0,1
CONTEST;FINAL1;2.0;2.0;1.0;5.0;3.0; 2,1,1,2,2,1,1,-1,1; 0,0,0,1,2,0,1,0,2,0,1,0,0,1,0,1,0,1,2,2,2,2,2,1,1,0,0,2,0,0,0,2,2,0,1,2,0,2,0,1,1,2,0,2,2,0,0,2,0,0,2,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,0,2,0,1,1,1,0,1,2,2,1,2,0,0,0
CONTEST;FINAL1;3.0;1.0;0.0;4.0;4.0; 2,2,0,1,1,2,1,2,1; 0,0,2,0,1,2,1,1,2,0,2,0,0,0,2,2,2,1,2,0,0,0,0,2,1,1,2,1,1,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,1,2,2,2,1,0,0,0,0,1,0,2,1,0,1,0,2,2,2,0,2,1,2,0,1,0,1,0,2,0,1
CONTEST;FINAL1;4.0;2.0;1.0;5.0;3.0; 2,-1,1,1,2,1,1,2,1; 0,0,2,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,2,1,1,1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,2,0,1,2,0,0,1,0,2
CONTEST;FINAL1;5.0;1.0;2.0;3.0;5.0; 2,2,2,-1,1,1,2,2,1; 2,0,2,0,2,0,0,0,0,1,1,2,1,2,0,2,2,2,1,1,2,0,2,0,1,2,1,1,1,2,1,1,1,0,0,1,2,2,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,2,2,1,1,0,0,0,0,0,2,0,2,0,2,0,2,1,0,2,2,1,2,1,1,1
CONTEST;FINAL1;6.0;2.0;1.0;5.0;4.0; 1,1,1,1,2,2,2,1,2; 1,0,2,2,1,2,1,0,1,0,1,2,1,1,1,0,2,0,0,0,1,0,2,2,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,2,2,2,2,1,0,0,1,0,2,0,1,1,0,0,2,2,2,1,2,2,2,0,1,0,2,1,0,0,0,0,2,2,2,1,2,0,0,0,1
CONTEST;FINAL1;7.0;1.0;1.0;5.0;4.0; 1,2,1,2,2,1,2,1,1; 1,1,2,0,0,0,1,1,1,2,1,0,2,2,2,2,0,2,0,2,1,1,0,0,0,0,0,0,1,2,0,2,0,1,0,1,1,2,2,1,2,0,2,1,1,2,1,1,1,2,1,1,2,2,2,0,0,2,0,1,2,0,1,0,2,0,1,1,2,0,1,0,0,0,2,1,2,0,1,0,2
CONTEST;FINAL1;8.0;2.0;1.0;4.0;4.0; 2,1,2,-1,1,1,2,1,2; 0,0,2,1,1,1,0,0,1,0,0,2,1,0,0,2,2,2,1,0,2,2,2,0,2,0,1,0,2,1,0,0,1,1,0,0,0,2,0,0,1,2,2,1,0,1,0,1,1,2,2,2,0,1,1,2,2,1,0,0,2,0,0,0,2,1,1,0,0,2,1,1,1,2,2,1,0,0,2,0,1
CONTEST;FINAL1;9.0;1.0;1.0;4.0;4.0; 2,0,2,1,1,1,2,1,2; 2,0,1,1,2,2,1,0,0,0,2,0,2,1,1,0,2,0,0,0,2,1,2,2,2,2,2,1,1,2,1,0,2,0,0,0,2,1,1,0,1,0,0,0,2,1,1,2,0,0,1,1,1,1,0,2,1,0,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,1,2,0,0,0,1
CONTEST;FINAL1;10.0;2.0;0.0;4.0;4.0; 1,0,1,1,2,2,2,2,1; 1,2,1,2,1,2,1,2,2,2,0,1,2,2,1,0,1,0,2,0,1,1,2,1,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,2,1,1,1,2,2,2,2,1,0,2,1,2,1,0,2,0,0,1,0,2,1,2,1,2,0,1,0,0,1,2,1,0,2,1,0,2
CONTEST;FINAL1;11.0;1.0;0.0;4.0;5.0; 2,2,1,1,1,2,2,2,1; 1,1,0,1,2,2,1,0,0,1,2,0,2,1,2,0,1,0,2,2,2,1,1,2,0,0,1,2,1,0,1,0,2,2,1,0,0,1,2,1,2,0,2,1,1,0,1,2,1,0,2,2,0,1,0,1,2,2,2,1,2,2,0,0,2,0,1,2,1,0,1,2,2,0,0,2,1,2,1,1,1
CONTEST;FINAL1;12.0;2.0;0.0;5.0;4.0; 2,1,1,1,2,2,2,1,1; 0,0,2,1,2,2,1,0,0,0,0,2,2,1,0,1,0,1,1,0,2,0,0,1,1,0,2,1,2,2,2,0,0,0,0,0,0,1,0,2,1,1,0,0,1,2,2,1,2,0,0,2,2,2,0,2,0,1,1,2,0,1,1,0,2,0,1,0,0,0,1,0,1,2,1,1,2,0,0,1,2
CONTEST;FINAL1;13.0;1.0;2.0;2.0;4.0; 2,1,2,-1,2,1,-1,-1,2; 0,2,1,1,0,0,2,0,0,2,2,2,1,0,0,2,1,0,1,0,0,1,0,2,2,0,1,1,2,1,0,0,2,1,1,1,1,0,0,0,1,2,0,0,0,0,2,1,0,0,2,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,2,0,1,1,0,2,0,1
CONTEST;FINAL1;14.0;2.0;0.0;5.0;4.0; 1,1,2,2,2,1,1,1,2; 1,2,0,2,0,0,2,2,2,0,1,2,1,1,1,0,1,0,0,2,1,0,2,0,0,0,1,2,2,2,0,0,2,2,0,1,0,0,1,0,1,2,2,1,2,0,0,0,0,0,2,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,1,1,2,1,2,2,2
CONTEST;FINAL1;15.0;1.0;0.0;4.0;4.0; 2,2,1,0,1,1,2,1,2; 1,0,2,2,1,0,0,1,1,0,2,0,0,2,0,2,1,2,2,0,0,1,1,2,0,1,0,1,2,2,0,0,0,0,1,0,2,1,1,0,2,0,0,1,0,1,1,2,1,1,1,0,1,0,0,2,0,1,2,1,0,0,2,0,2,2,0,1,2,0,2,0,1,2,1,2,2,1,2,0,0
CONTEST;FINAL1;16.0;2.0;0.0;5.0;4.0; 2,1,2,1,1,2,1,2,1; 0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,2,1,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,2,0,0,1,2,2,2,0,0,1,2,2,2,1,1,1,1,2,1,0,0,0,2,2,0,2,0,1,0,1,0,1,0,2
CONTEST;FINAL1;17.0;1.0;0.0;5.0;3.0; 2,1,2,1,2,1,0,1,1; 0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,2,0,2,0,0,0,1,2,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,2,1,2,2,2,1,0,2,1,2,1,0,0,1,0,1,1,2,1,2,0,1,0,0,1,0,2,1,2,1,0,1,1,2,0
CONTEST;FINAL1;18.0;2.0;2.0;4.0;5.0; 1,2,2,2,2,1,1,2,1; 1,0,0,2,2,2,2,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,2,1,0,0,0,1,2,2,1,2,0,0,1,2,0,2,1,2,2,1,1,0,1,1,1,2,2,1,1,0,2
CONTEST;FINAL1;19.0;1.0;2.0;1.0;5.0; 1,-1,2,2,2,-1,2,-1,2; 1,0,2,1,0,1,1,1,2,1,1,2,2,0,2,2,2,0,1,0,0,2,1,1,2,1,0,0,0,2,2,1,1,0,1,1,1,1,2,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,2,0,0,1,1,2,1
CONTEST;FINAL1;20.0;2.0;1.0;5.0;4.0; 1,1,1,2,2,1,2,1,2; 1,0,1,1,1,0,1,0,2,1,0,2,1,2,2,2,0,2,1,0,0,1,2,2,1,1,1,2,2,1,0,0,0,2,0,2,0,2,0,0,1,0,1,1,1,1,2,1,2,2,2,0,0,0,2,0,0,2,0,1,0,0,2,2,1,0,0,1,0,0,2,0,2,0,1,1,0,0,2,0,1
CONTEST;FINAL1;21.0;1.0;2.0;1.0;5.0; -1,0,1,2,2,2,2,0,2; 0,2,1,0,1,2,2,1,1,0,0,0,2,1,1,1,1,2,0,1,1,0,2,1,2,1,1,2,2,2,2,1,0,0,2,1,2,1,1,0,2,0,0,2,0,1,0,0,0,0,2,1,2,0,2,0,0,1,2,2,0,0,2,2,1,0,1,0,0,0,1,2,2,0,1,0,0,0,1,0,2
CONTEST;FINAL1;22.0;2.0;1.0;3.0;4.0; 1,-1,2,1,2,-1,1,2,2; 0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,2,0,0,0,0,0,1,2,0,1,2,0,0,0,1,2,2,0,0,2,1,0,1,2,1,2,0,1,2,1,2
CONTEST;FINAL1;23.0;1.0;2.0;4.0;3.0; 2,2,2,-1,1,1,1,-1,1; 0,0,2,0,2,1,1,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,2,0,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,0,2,0,1,2,1,0,0
CONTEST;FINAL1;24.0;2.0;1.0;3.0;4.0; 2,-1,1,-1,2,1,2,2,1; 2,2,1,2,0,2,0,0,1,2,1,0,2,0,2,0,1,0,2,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,2,2,2,1,1,1,0,0,2,0,0,2,0,1,0,0,0,2,0,0,2,0,1,0,1,1,2,2,1,2,0,1,0
CONTEST;FINAL1;25.0;1.0;2.0;4.0;4.0; 2,2,2,-1,1,1,2,1,1; 1,2,1,2,1,1,2,0,2,0,2,1,1,2,0,0,2,1,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,2,0,1,1,2,2,0,2,0,0,1,2,0,2,2,1,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,2,1,2,2,1,0,2
CONTEST;FINAL1;26.0;2.0;1.0;4.0;3.0; 2,-1,2,-1,1,2,1,1,1; 0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,2,2,0,0,1,0,0,1,0,0,2,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,2,1,2,0,1,0,0,1,2,0,1
CONTEST;FINAL1;27.0;1.0;2.0;3.0;5.0; -1,2,2,1,2,1,1,2,2; 2,0,0,1,0,0,0,0,1,0,0,0,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,2,0,0,2,0,1,0,2,2,1,1,1,1,1,0,0,0,0,1,2,2,0,0,1,1,1,0,2,2,2,1,0,0,0,0,2,2,1,2,1,2
CONTEST;FINAL1;28.0;2.0;1.0;4.0;3.0; 1,-1,2,1,2,1,1,-1,2; 2,0,1,0,2,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,2,0,2,2,2,0,2,1,0,0,2,1,1,1,0,1,2,0,1,2,1,0,2,1,2,0,0,0,2,2,0,0,2,0,0,1,1,0,2,0,0,0,1,0,2,2,0,2,1,0,1,1,1,2,1,0,2,0,1
CONTEST;FINAL1;29.0;1.0;2.0;4.0;4.0; 2,2,2,-1,1,1,1,2,1; 0,0,0,0,2,1,0,1,2,0,0,0,2,2,0,1,0,1,2,2,2,0,2,0,2,2,2,1,0,1,0,0,0,0,1,2,2,0,1,0,2,0,0,1,2,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,0,0,0,0,2,0,0,1,2,0,2,2,2,0,2,1,2,2,1,1,1
CONTEST;FINAL1;30.0;2.0;0.0;4.0;4.0; 2,1,2,0,2,1,1,2,1; 2,2,2,1,1,1,2,1,2,0,1,0,0,0,2,2,2,1,0,0,0,2,0,2,1,0,2,2,2,1,0,0,2,1,1,0,1,1,2,1,1,2,2,1,1,2,1,1,0,0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,1,2,2,2,2,1,1,1
CONTEST;FINAL1;31.0;1.0;0.0;4.0;3.0; 2,0,2,2,1,1,1,0,1; 0,0,2,1,2,1,0,2,1,0,2,0,1,1,2,2,1,2,2,0,0,2,1,2,2,2,2,2,1,1,1,0,0,1,1,1,2,1,2,1,2,0,0,0,1,2,2,1,1,0,2,0,2,2,0,1,0,1,2,1,0,0,2,0,1,0,1,2,1,0,1,0,2,1,2,2,1,2,1,1,1
CONTEST;FINAL1;32.0;2.0;1.0;4.0;2.0; -1,-1,1,-1,2,2,1,1,1; 2,1,0,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,2,2,1,0,2,0,0,0,1,2,0,0,2,2,2,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,2,1,2,1,0,0,0,0,2
CONTEST;FINAL1;33.0;1.0;0.0;4.0;5.0; 1,2,2,2,1,1,1,2,2; 2,2,1,1,2,2,1,1,2,0,1,0,2,1,2,1,2,2,1,0,2,1,1,2,2,1,1,2,1,2,0,0,1,1,0,0,0,0,2,0,2,1,1,1,2,0,0,2,2,0,1,2,0,1,0,0,0,1,1,2,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,0,1
CONTEST;FINAL1;34.0;2.0;1.0;5.0;3.0; 1,-1,1,1,2,2,1,1,2; 1,2,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,2,1,0,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,1,1,2,0,0,2,2,2,0,0,0,1,0,0,0,0,2,1,1,1,2,1,1,1,0,1,0,2,0,0,0,1,2,2,2
CONTEST;FINAL1;35.0;1.0;0.0;4.0;4.0; 1,1,2,2,2,0,1,1,2; 2,0,1,1,0,0,0,2,0,2,1,1,2,1,0,0,2,0,1,0,0,0,2,1,2,2,0,2,2,2,0,0,1,2,1,1,1,1,0,0,1,0,1,1,2,0,0,1,2,2,2,2,2,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,0,2,2,2,0,2,2,1,0,0,1,0,0
CONTEST;FINAL1;36.0;2.0;1.0;4.0;2.0; 2,-1,1,-1,1,-1,1,2,1; 0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,2,2,2,2,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,2,1,0,1,0,0,0,1,2,0,0,2,1,0,0,2,2,1,0,2,0,1,0,2,2,1,1,1,1,1
CONTEST;FINAL1;37.0;1.0;2.0;2.0;4.0; 2,0,2,0,2,-1,2,1,1; 2,2,2,0,1,2,1,1,2,0,1,1,2,1,2,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,2,2,0,0,1,1,0,0
CONTEST;FINAL1;38.0;2.0;1.0;5.0;4.0; 1,2,2,1,2,1,1,1,2; 2,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,0,0,0,2,0,2,2,2,1,1,0,2,0,0,0,1,0,0,1,1,2,1,0,0,1,2,0,1,0,2,0,0,2,1,2,0,0,1,1,0,0,2,0,1,0,0,1,2,1,2,2,0,0,1,2,1,0,0,1,2,0,1
CONTEST;FINAL1;39.0;1.0;0.0;5.0;4.0; 2,2,1,1,1,2,2,1,1; 0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,1,0,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,2,0,0,1,2,1,0,2,0,0,2,1,0,0,1,1,1,1,0,0,2,1,0,2,0,1,1,1,1,1,2,2,2,0,1,0,0,2,0,1,0,0,1,2,0,0,0,2
CONTEST;FINAL1;40.0;2.0;0.0;4.0;4.0; 0,2,2,1,1,2,1,2,1; 1,2,1,0,1,2,2,0,0,1,2,1,0,2,0,2,1,0,2,1,2,2,0,0,2,0,1,1,1,1,2,1,2,2,0,0,0,0,0,0,1,0,0,2,1,2,0,0,1,1,0,0,0,2,1,1,1,0,0,2,0,0,2,1,0,0,0,0,2,0,2,1,2,0,2,2,1,2,1,1,1
CONTEST;FINAL1;41.0;1.0;0.0;4.0;5.0; 1,2,1,2,2,1,2,1,2; 2,1,0,2,1,0,2,0,1,0,1,0,2,1,2,0,1,0,0,1,0,2,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0,2,1,2,1,1,0,0,0,0,2,1,1,0,0,0,2,0,1,2,1,1,2,0,2,0,0,0,2,1,2,2,2,0,1
CONTEST;FINAL1;42.0;2.0;1.0;5.0;3.0; 1,1,2,2,2,-1,1,1,1; 0,0,1,0,2,1,2,0,0,0,1,0,0,1,0,2,1,0,1,0,2,1,2,0,2,0,0,0,0,1,2,0,2,1,2,0,1,0,0,0,1,2,0,0,2,2,2,2,0,0,2,2,1,2,2,2,1,0,1,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0
CONTEST;FINAL1;43.0;1.0;2.0;3.0;3.0; 1,-1,1,-1,1,-1,2,2,2; 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,1,1,1,2,0,0,2,0,2,2,0,2,0,2,0,0,2,0,0,2,1,0,2,0,1,0,2,0,0,2,0,2,1
CONTEST;FINAL1;44.0;2.0;1.0;5.0;3.0; 1,2,1,2,2,-1,1,1,1; 1,2,2,2,0,0,1,0,2,1,0,0,2,1,0,1,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,2,0,0,2,2,2,2,1,0,0,1,2,2,0,2,0,0,1,0,1,0,1,1,1,0,1,0,0,1,2,2,0,1,1,0,2
CONTEST;FINAL1;45.0;1.0;2.0;2.0;3.0; 2,0,0,2,1,0,2,-1,1; 0,0,2,1,0,1,1,2,0,0,1,2,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,2,1,2,0,0,0,0,2,0,2,0,1,2,0,0,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,2,1,0,0,2,2,2,0,0,0,1,2,0,1,0,0,2,0,0,1,0,2
