;player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
276;FINAL1;RANDOM;77.0;1.0;1.0;4.0;0.0; 0,1,-1,0,1,0,0,1,1; 0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,1,2,0,0,0,2,1,2,2,1,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,1,2,1,0,0,0,0,2,0,1,2,0,0,1,0,0,1,0,1,0,0,2,1,0,0,2,2,1,0,2,0,1,2
277;FINAL1;RANDOM;78.0;2.0;2.0;2.0;5.0; 1,2,2,0,1,2,-1,2,2; 1,0,1,2,0,0,2,0,0,1,1,1,0,2,0,0,2,0,2,0,2,0,0,2,0,0,2,1,1,0,0,0,1,2,0,0,0,2,1,0,0,1,2,0,2,0,0,2,0,0,1,2,1,1,2,1,0,0,0,0,2,1,1,2,0,1,0,0,0,1,2,0,1,1,0,2,2,2,1,1,2
278;FINAL1;RANDOM;79.0;1.0;2.0;6.0;3.0; 1,1,2,1,2,1,2,1,1; 2,0,0,0,0,0,2,0,1,1,1,2,1,1,1,2,2,2,1,1,1,0,0,0,0,2,2,0,0,1,2,2,2,2,2,1,0,1,2,2,1,2,2,1,1,1,1,2,0,0,0,0,0,1,1,2,0,0,2,1,1,0,1,0,2,2,0,1,0,2,0,1,0,2,2,1,0,2,0,0,1
279;FINAL1;RANDOM;80.0;2.0;2.0;1.0;4.0; 2,2,2,2,1,-1,-1,-1,-1; 0,1,2,0,0,2,0,2,2,2,1,2,1,2,2,0,2,1,0,0,2,2,1,1,1,2,0,2,0,0,1,1,0,1,2,0,1,2,0,1,1,0,1,0,0,0,0,2,0,1,2,0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,1,2,0,1,2,0,0,2,0,2,0,0,0,0,1
280;FINAL1;RANDOM;81.0;1.0;1.0;4.0;0.0; 1,1,1,0,-1,0,0,1,0; 0,0,1,0,0,1,2,2,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,2,0,2,2,0,0,0,0,0,0,0,1,2,1,2,1,0,0,1,2,2,1,0,0,0,0,2,2,0,0,1,2,0,2,2,0,2,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0
281;FINAL1;RANDOM;82.0;2.0;2.0;2.0;6.0; 2,2,2,2,1,2,1,-1,2; 2,0,0,1,0,2,0,1,1,0,2,0,0,2,0,0,0,1,0,0,2,2,0,0,2,2,2,0,2,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,0,2,1,1,2,2,2,1,1,1,1,1,2,2,0,0,1,1,0,2,2,1,1,2,1,0,2,0,0,1,1,1,0,2
282;FINAL1;RANDOM;83.0;1.0;1.0;5.0;1.0; 1,1,-1,1,1,-1,2,-1,1; 0,2,0,1,1,1,2,2,0,2,2,1,0,0,0,2,0,0,1,1,1,0,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2,0,1,1,0,0,1,0,2,1,0,2,0,0,2,2,0,0,1,0,0,2,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1
283;FINAL1;RANDOM;84.0;2.0;2.0;1.0;5.0; 1,2,2,-1,-1,2,-1,2,2; 0,0,1,0,0,0,2,1,1,0,2,1,0,0,0,0,2,0,0,0,1,2,2,2,0,0,2,1,0,0,0,0,1,2,0,1,2,0,0,1,1,2,2,0,0,0,1,2,2,1,0,2,0,0,0,0,2,2,1,0,2,1,1,0,1,0,0,2,0,1,2,1,1,1,0,0,0,2,0,1,2
284;FINAL1;RANDOM;85.0;1.0;1.0;4.0;1.0; 1,-1,-1,1,2,1,1,-1,-1; 1,1,1,2,0,0,0,2,0,0,0,2,0,0,2,2,1,2,0,0,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,1,2,0,1,0,0,0,1,2,2,1,1,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,2,2,0,2,1,0,0,0,1,2,0,2
285;FINAL1;RANDOM;86.0;2.0;2.0;1.0;5.0; -1,2,2,-1,2,1,-1,2,2; 1,0,0,2,2,2,0,0,0,0,0,0,1,1,0,2,2,2,2,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,2,1,1,2,2,2,1,1,2,1,0,1,0,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,2,0,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0
286;FINAL1;RANDOM;87.0;1.0;1.0;3.0;2.0; 1,2,-1,1,2,-1,1,-1,-1; 0,1,0,2,0,0,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,2,2,0,0,0,2,0,1,1,2,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,2,1,2,1,2,1,0,1,0,2,0,0,0,0,2,2,1,1,0,0,2,1,0,2
287;FINAL1;RANDOM;88.0;2.0;2.0;0.0;3.0; 2,2,2,-1,0,0,0,0,0; 0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,2,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0
288;FINAL1;RANDOM;89.0;1.0;1.0;4.0;1.0; -1,1,-1,-1,2,-1,1,1,1; 0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,2,0,0,1,0,2,0,0,2,2,2,1,0,2,0,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,2,2,2,2,1,1,0,0,2,1,0,2,1,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,1,2,0,0,1,2
289;FINAL1;RANDOM;90.0;2.0;2.0;1.0;5.0; 1,0,2,2,2,2,2,-1,0; 0,0,0,1,0,1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,1,0,0,0,0,2,2,0,0,1,2,1,0,0,2,2,0,0,0,2,1,0,2,0,2,0,0,1,2,0,2,0,0,0,2,0,2,0,0,1,0,0,1,2,1,1,0,0,0,0,1,1,2,1,0,1,0,2,0,0
290;FINAL1;RANDOM;91.0;1.0;1.0;5.0;2.0; 1,-1,-1,2,1,2,1,1,1; 0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,2,0,1,0,2,1,2,1,0,2,2,0,2,0,0,2,0,0,1,1,1,0,2,0,2,0,0,2,1,2,0,0,2,1,0,0,0,2,1,2,0,2,0,1,0,0,0,1,1,1,1,2,0,1,0,0,1,2,2,0
291;FINAL1;RANDOM;92.0;2.0;2.0;3.0;5.0; 2,2,2,1,1,-1,1,2,2; 2,0,0,0,1,2,2,0,0,2,1,0,0,2,0,2,2,1,2,0,0,2,0,0,2,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,1,1,2,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,2,2,0,0,0,1,1,1,0,0,0,2,2,2
292;FINAL1;RANDOM;93.0;1.0;1.0;3.0;1.0; -1,1,-1,-1,1,-1,-1,1,2; 2,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,1,2,1,2,0,0,0,2,2,1,0,0,2,0,0,2,0,0,1,0,0,2,0
293;FINAL1;RANDOM;94.0;2.0;2.0;3.0;6.0; 2,2,2,2,1,2,1,2,1; 2,2,2,2,1,1,2,0,1,2,1,1,1,2,1,0,2,0,1,1,2,0,0,2,0,0,2,1,0,0,0,2,1,0,0,2,0,2,1,1,1,1,0,2,0,2,2,2,2,1,2,2,0,0,2,0,1,0,2,1,1,0,0,1,2,1,0,2,0,1,1,1,1,0,1,0,2,0,0,1,2
294;FINAL1;RANDOM;95.0;1.0;1.0;4.0;2.0; 1,0,-1,1,2,0,1,1,2; 1,1,2,0,0,0,2,0,1,0,1,0,0,2,0,2,0,0,0,0,1,0,2,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,2,1,1,2,1,2,0,1,0,2,0,2,2,0,2,0,0,1,0,1,1,0,0,0,2,0,1,0,0,1,0,1,0,1,2,1,0,0,1,2,2,2
295;FINAL1;RANDOM;96.0;2.0;2.0;1.0;6.0; 2,-1,2,2,1,2,-1,2,2; 2,2,2,0,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,1,0,0,1,1,2,1,0,1,2,0,0,0,1,0,0,2,1,2,0,1,1,1,0,2,1,2,2,0,2,0,0,2,0,0,0,0,1,0,0,0,2,0,0,1,1,0,2,2,2,0,2,1,0,1,1,0,0,0,0,0,2
296;FINAL1;RANDOM;97.0;1.0;1.0;5.0;2.0; 2,1,1,-1,2,1,0,1,1; 2,2,2,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,2,1,0,0,1,0,2,1,2,0,1,2,0,0,0,2,0,1,0,2,1,2,0,2,1,0,0,1,2,2,1
297;FINAL1;RANDOM;98.0;2.0;2.0;2.0;6.0; -1,2,2,2,2,2,1,1,2; 2,0,0,0,2,0,1,1,0,1,1,2,0,2,0,1,2,0,1,2,0,0,2,0,2,2,2,0,0,0,0,0,1,2,0,2,0,1,0,2,1,0,1,1,2,2,2,2,2,2,2,1,0,2,1,0,0,0,0,1,0,1,2,1,1,0,1,1,0,1,2,0,1,0,0,1,0,1,2,0,1
298;FINAL1;RANDOM;99.0;1.0;1.0;3.0;2.0; 2,-1,-1,-1,2,-1,1,1,1; 1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0,0,0,0,0,2,0,2,0,0,0,0,1,2,2,1,2,0,1,0,0,2,0,1,0,2,0,0,1,1,2,0,0,1,0,1,0,2,0,1,0,0,1,0,1,2,0,0,2,1,0,1,2,1,2,0
299;FINAL1;RANDOM;100.0;2.0;2.0;0.0;4.0; 0,0,2,-1,0,2,0,2,2; 1,2,0,0,1,2,2,1,1,1,1,0,1,2,1,2,2,0,0,1,2,0,0,2,2,1,1,2,2,1,1,2,2,0,0,2,0,1,0,2,1,1,0,2,0,0,1,0,2,1,2,2,0,0,0,0,1,2,0,0,2,1,0,0,2,1,0,2,0,2,1,1,1,1,0,0,0,2,2,0,1
300;CONTEST;FINAL1;1.0;1.0;0.0;4.0;4.0; 2,1,2,0,1,1,1,2,2; 2,0,0,1,2,0,0,0,1,2,0,0,2,1,0,2,2,2,2,1,0,1,0,1,0,0,1,2,2,1,0,0,0,1,1,1,1,1,2,0,2,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0,1,0,2,0,0,2,2,2,0,0,0,0,0,2,0,1,1,1,2,2,2,2,0,1
301;CONTEST;FINAL1;2.0;2.0;1.0;5.0;3.0; 2,1,1,2,2,1,1,-1,1; 0,0,0,1,2,0,1,0,2,0,1,0,0,1,0,1,0,1,2,2,2,2,2,1,1,0,0,2,0,0,0,2,2,0,1,2,0,2,0,1,1,2,0,2,2,0,0,2,0,0,2,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,0,2,0,1,1,1,0,1,2,2,1,2,0,0,0
302;CONTEST;FINAL1;3.0;1.0;0.0;4.0;4.0; 2,2,0,1,1,2,1,2,1; 0,0,2,0,1,2,1,1,2,0,2,0,0,0,2,2,2,1,2,0,0,0,0,2,1,1,2,1,1,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,1,2,2,2,1,0,0,0,0,1,0,2,1,0,1,0,2,2,2,0,2,1,2,0,1,0,1,0,2,0,1
303;CONTEST;FINAL1;4.0;2.0;1.0;5.0;3.0; 2,-1,1,1,2,1,1,2,1; 0,0,2,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,2,1,1,1,1,1,1,0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,2,0,1,2,0,0,1,0,2
304;CONTEST;FINAL1;5.0;1.0;2.0;3.0;5.0; 2,2,2,-1,1,1,2,2,1; 2,0,2,0,2,0,0,0,0,1,1,2,1,2,0,2,2,2,1,1,2,0,2,0,1,2,1,1,1,2,1,1,1,0,0,1,2,2,1,0,2,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,2,2,1,1,0,0,0,0,0,2,0,2,0,2,0,2,1,0,2,2,1,2,1,1,1
305;CONTEST;FINAL1;6.0;2.0;1.0;5.0;4.0; 1,1,1,1,2,2,2,1,2; 1,0,2,2,1,2,1,0,1,0,1,2,1,1,1,0,2,0,0,0,1,0,2,2,1,1,1,0,0,1,0,0,2,0,1,0,0,1,0,0,1,2,2,2,2,1,0,0,1,0,2,0,1,1,0,0,2,2,2,1,2,2,2,0,1,0,2,1,0,0,0,0,2,2,2,1,2,0,0,0,1
306;CONTEST;FINAL1;7.0;1.0;1.0;5.0;4.0; 1,2,1,2,2,1,2,1,1; 1,1,2,0,0,0,1,1,1,2,1,0,2,2,2,2,0,2,0,2,1,1,0,0,0,0,0,0,1,2,0,2,0,1,0,1,1,2,2,1,2,0,2,1,1,2,1,1,1,2,1,1,2,2,2,0,0,2,0,1,2,0,1,0,2,0,1,1,2,0,1,0,0,0,2,1,2,0,1,0,2
307;CONTEST;FINAL1;8.0;2.0;1.0;4.0;4.0; 2,1,2,-1,1,1,2,1,2; 0,0,2,1,1,1,0,0,1,0,0,2,1,0,0,2,2,2,1,0,2,2,2,0,2,0,1,0,2,1,0,0,1,1,0,0,0,2,0,0,1,2,2,1,0,1,0,1,1,2,2,2,0,1,1,2,2,1,0,0,2,0,0,0,2,1,1,0,0,2,1,1,1,2,2,1,0,0,2,0,1
308;CONTEST;FINAL1;9.0;1.0;1.0;4.0;4.0; 2,0,2,1,1,1,2,1,2; 2,0,1,1,2,2,1,0,0,0,2,0,2,1,1,0,2,0,0,0,2,1,2,2,2,2,2,1,1,2,1,0,2,0,0,0,2,1,1,0,1,0,0,0,2,1,1,2,0,0,1,1,1,1,0,2,1,0,1,1,0,0,1,0,0,1,0,1,0,2,2,2,2,2,2,1,2,0,0,0,1
309;CONTEST;FINAL1;10.0;2.0;0.0;4.0;4.0; 1,0,1,1,2,2,2,2,1; 1,2,1,2,1,2,1,2,2,2,0,1,2,2,1,0,1,0,2,0,1,1,2,1,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,2,1,1,1,2,2,2,2,1,0,2,1,2,1,0,2,0,0,1,0,2,1,2,1,2,0,1,0,0,1,2,1,0,2,1,0,2
310;CONTEST;FINAL1;11.0;1.0;0.0;4.0;5.0; 2,2,1,1,1,2,2,2,1; 1,1,0,1,2,2,1,0,0,1,2,0,2,1,2,0,1,0,2,2,2,1,1,2,0,0,1,2,1,0,1,0,2,2,1,0,0,1,2,1,2,0,2,1,1,0,1,2,1,0,2,2,0,1,0,1,2,2,2,1,2,2,0,0,2,0,1,2,1,0,1,2,2,0,0,2,1,2,1,1,1
311;CONTEST;FINAL1;12.0;2.0;0.0;5.0;4.0; 2,1,1,1,2,2,2,1,1; 0,0,2,1,2,2,1,0,0,0,0,2,2,1,0,1,0,1,1,0,2,0,0,1,1,0,2,1,2,2,2,0,0,0,0,0,0,1,0,2,1,1,0,0,1,2,2,1,2,0,0,2,2,2,0,2,0,1,1,2,0,1,1,0,2,0,1,0,0,0,1,0,1,2,1,1,2,0,0,1,2
312;CONTEST;FINAL1;13.0;1.0;2.0;2.0;4.0; 2,1,2,-1,2,1,-1,-1,2; 0,2,1,1,0,0,2,0,0,2,2,2,1,0,0,2,1,0,1,0,0,1,0,2,2,0,1,1,2,1,0,0,2,1,1,1,1,0,0,0,1,2,0,0,0,0,2,1,0,0,2,0,0,0,1,2,2,2,0,0,0,0,1,0,1,0,0,0,0,2,2,2,0,2,0,1,1,0,2,0,1
313;CONTEST;FINAL1;14.0;2.0;0.0;5.0;4.0; 1,1,2,2,2,1,1,1,2; 1,2,0,2,0,0,2,2,2,0,1,2,1,1,1,0,1,0,0,2,1,0,2,0,0,0,1,2,2,2,0,0,2,2,0,1,0,0,1,0,1,2,2,1,2,0,0,0,0,0,2,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,1,1,2,1,2,2,2
314;CONTEST;FINAL1;15.0;1.0;0.0;4.0;4.0; 2,2,1,0,1,1,2,1,2; 1,0,2,2,1,0,0,1,1,0,2,0,0,2,0,2,1,2,2,0,0,1,1,2,0,1,0,1,2,2,0,0,0,0,1,0,2,1,1,0,2,0,0,1,0,1,1,2,1,1,1,0,1,0,0,2,0,1,2,1,0,0,2,0,2,2,0,1,2,0,2,0,1,2,1,2,2,1,2,0,0
315;CONTEST;FINAL1;16.0;2.0;0.0;5.0;4.0; 2,1,2,1,1,2,1,2,1; 0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,1,1,1,2,2,2,1,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,2,0,0,1,2,2,2,0,0,1,2,2,2,1,1,1,1,2,1,0,0,0,2,2,0,2,0,1,0,1,0,1,0,2
316;CONTEST;FINAL1;17.0;1.0;0.0;5.0;3.0; 2,1,2,1,2,1,0,1,1; 0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,2,0,2,0,0,0,1,2,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,2,1,2,2,2,1,0,2,1,2,1,0,0,1,0,1,1,2,1,2,0,1,0,0,1,0,2,1,2,1,0,1,1,2,0
317;CONTEST;FINAL1;18.0;2.0;2.0;4.0;5.0; 1,2,2,2,2,1,1,2,1; 1,0,0,2,2,2,2,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,2,2,2,2,1,0,0,0,1,2,2,1,2,0,0,1,2,0,2,1,2,2,1,1,0,1,1,1,2,2,1,1,0,2
318;CONTEST;FINAL1;19.0;1.0;2.0;1.0;5.0; 1,-1,2,2,2,-1,2,-1,2; 1,0,2,1,0,1,1,1,2,1,1,2,2,0,2,2,2,0,1,0,0,2,1,1,2,1,0,0,0,2,2,1,1,0,1,1,1,1,2,0,2,0,1,1,0,0,0,2,0,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,0,2,0,2,0,1,1,2,0,0,1,1,2,1
319;CONTEST;FINAL1;20.0;2.0;1.0;5.0;4.0; 1,1,1,2,2,1,2,1,2; 1,0,1,1,1,0,1,0,2,1,0,2,1,2,2,2,0,2,1,0,0,1,2,2,1,1,1,2,2,1,0,0,0,2,0,2,0,2,0,0,1,0,1,1,1,1,2,1,2,2,2,0,0,0,2,0,0,2,0,1,0,0,2,2,1,0,0,1,0,0,2,0,2,0,1,1,0,0,2,0,1
320;CONTEST;FINAL1;21.0;1.0;2.0;1.0;5.0; -1,0,1,2,2,2,2,0,2; 0,2,1,0,1,2,2,1,1,0,0,0,2,1,1,1,1,2,0,1,1,0,2,1,2,1,1,2,2,2,2,1,0,0,2,1,2,1,1,0,2,0,0,2,0,1,0,0,0,0,2,1,2,0,2,0,0,1,2,2,0,0,2,2,1,0,1,0,0,0,1,2,2,0,1,0,0,0,1,0,2
321;CONTEST;FINAL1;22.0;2.0;1.0;3.0;4.0; 1,-1,2,1,2,-1,1,2,2; 0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,2,2,0,0,0,0,0,1,2,0,1,2,0,0,0,1,2,2,0,0,2,1,0,1,2,1,2,0,1,2,1,2
322;CONTEST;FINAL1;23.0;1.0;2.0;4.0;3.0; 2,2,2,-1,1,1,1,-1,1; 0,0,2,0,2,1,1,0,2,0,2,0,0,2,0,0,0,2,2,0,0,0,2,0,1,0,2,0,1,0,1,0,0,0,1,0,0,2,0,1,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,0,2,0,1,2,1,0,0
323;CONTEST;FINAL1;24.0;2.0;1.0;3.0;4.0; 2,-1,1,-1,2,1,2,2,1; 2,2,1,2,0,2,0,0,1,2,1,0,2,0,2,0,1,0,2,0,1,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,2,2,2,1,1,1,0,0,2,0,0,2,0,1,0,0,0,2,0,0,2,0,1,0,1,1,2,2,1,2,0,1,0
324;CONTEST;FINAL1;25.0;1.0;2.0;4.0;4.0; 2,2,2,-1,1,1,2,1,1; 1,2,1,2,1,1,2,0,2,0,2,1,1,2,0,0,2,1,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,2,0,1,1,2,2,0,2,0,0,1,2,0,2,2,1,1,1,1,0,0,2,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,2,1,2,2,1,0,2
325;CONTEST;FINAL1;26.0;2.0;1.0;4.0;3.0; 2,-1,2,-1,1,2,1,1,1; 0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,2,2,0,0,1,0,0,1,0,0,2,0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,2,1,2,0,1,0,0,1,2,0,1
326;CONTEST;FINAL1;27.0;1.0;2.0;3.0;5.0; -1,2,2,1,2,1,1,2,2; 2,0,0,1,0,0,0,0,1,0,0,0,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,2,0,0,2,0,1,0,2,2,1,1,1,1,1,0,0,0,0,1,2,2,0,0,1,1,1,0,2,2,2,1,0,0,0,0,2,2,1,2,1,2
327;CONTEST;FINAL1;28.0;2.0;1.0;4.0;3.0; 1,-1,2,1,2,1,1,-1,2; 2,0,1,0,2,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,2,0,2,2,2,0,2,1,0,0,2,1,1,1,0,1,2,0,1,2,1,0,2,1,2,0,0,0,2,2,0,0,2,0,0,1,1,0,2,0,0,0,1,0,2,2,0,2,1,0,1,1,1,2,1,0,2,0,1
328;CONTEST;FINAL1;29.0;1.0;2.0;4.0;4.0; 2,2,2,-1,1,1,1,2,1; 0,0,0,0,2,1,0,1,2,0,0,0,2,2,0,1,0,1,2,2,2,0,2,0,2,2,2,1,0,1,0,0,0,0,1,2,2,0,1,0,2,0,0,1,2,0,1,0,1,1,1,0,1,0,1,1,1,1,1,2,0,0,0,0,2,0,0,1,2,0,2,2,2,0,2,1,2,2,1,1,1
329;CONTEST;FINAL1;30.0;2.0;0.0;4.0;4.0; 2,1,2,0,2,1,1,2,1; 2,2,2,1,1,1,2,1,2,0,1,0,0,0,2,2,2,1,0,0,0,2,0,2,1,0,2,2,2,1,0,0,2,1,1,0,1,1,2,1,1,2,2,1,1,2,1,1,0,0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,1,2,2,2,2,1,1,1
330;CONTEST;FINAL1;31.0;1.0;0.0;4.0;3.0; 2,0,2,2,1,1,1,0,1; 0,0,2,1,2,1,0,2,1,0,2,0,1,1,2,2,1,2,2,0,0,2,1,2,2,2,2,2,1,1,1,0,0,1,1,1,2,1,2,1,2,0,0,0,1,2,2,1,1,0,2,0,2,2,0,1,0,1,2,1,0,0,2,0,1,0,1,2,1,0,1,0,2,1,2,2,1,2,1,1,1
331;CONTEST;FINAL1;32.0;2.0;1.0;4.0;2.0; -1,-1,1,-1,2,2,1,1,1; 2,1,0,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,2,2,1,0,2,0,0,0,1,2,0,0,2,2,2,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,0,1,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,2,1,2,1,0,0,0,0,2
332;CONTEST;FINAL1;33.0;1.0;0.0;4.0;5.0; 1,2,2,2,1,1,1,2,2; 2,2,1,1,2,2,1,1,2,0,1,0,2,1,2,1,2,2,1,0,2,1,1,2,2,1,1,2,1,2,0,0,1,1,0,0,0,0,2,0,2,1,1,1,2,0,0,2,2,0,1,2,0,1,0,0,0,1,1,2,0,0,1,1,1,1,2,2,2,2,2,2,0,0,0,1,1,2,2,0,1
333;CONTEST;FINAL1;34.0;2.0;1.0;5.0;3.0; 1,-1,1,1,2,2,1,1,2; 1,2,2,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,2,2,1,0,0,1,1,0,0,2,0,2,2,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,1,1,2,0,0,2,2,2,0,0,0,1,0,0,0,0,2,1,1,1,2,1,1,1,0,1,0,2,0,0,0,1,2,2,2
334;CONTEST;FINAL1;35.0;1.0;0.0;4.0;4.0; 1,1,2,2,2,0,1,1,2; 2,0,1,1,0,0,0,2,0,2,1,1,2,1,0,0,2,0,1,0,0,0,2,1,2,2,0,2,2,2,0,0,1,2,1,1,1,1,0,0,1,0,1,1,2,0,0,1,2,2,2,2,2,1,1,1,1,0,0,1,0,0,1,0,2,0,0,1,0,2,2,2,0,2,2,1,0,0,1,0,0
335;CONTEST;FINAL1;36.0;2.0;1.0;4.0;2.0; 2,-1,1,-1,1,-1,1,2,1; 0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,0,0,2,2,2,2,0,2,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,2,1,0,1,0,0,0,1,2,0,0,2,1,0,0,2,2,1,0,2,0,1,0,2,2,1,1,1,1,1
336;CONTEST;FINAL1;37.0;1.0;2.0;2.0;4.0; 2,0,2,0,2,-1,2,1,1; 2,2,2,0,1,2,1,1,2,0,1,1,2,1,2,0,0,2,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,2,2,0,0,1,1,0,0
337;CONTEST;FINAL1;38.0;2.0;1.0;5.0;4.0; 1,2,2,1,2,1,1,1,2; 2,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,1,0,0,0,2,0,2,2,2,1,1,0,2,0,0,0,1,0,0,1,1,2,1,0,0,1,2,0,1,0,2,0,0,2,1,2,0,0,1,1,0,0,2,0,1,0,0,1,2,1,2,2,0,0,1,2,1,0,0,1,2,0,1
338;CONTEST;FINAL1;39.0;1.0;0.0;5.0;4.0; 2,2,1,1,1,2,2,1,1; 0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,1,0,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,2,0,0,1,2,1,0,2,0,0,2,1,0,0,1,1,1,1,0,0,2,1,0,2,0,1,1,1,1,1,2,2,2,0,1,0,0,2,0,1,0,0,1,2,0,0,0,2
339;CONTEST;FINAL1;40.0;2.0;0.0;4.0;4.0; 0,2,2,1,1,2,1,2,1; 1,2,1,0,1,2,2,0,0,1,2,1,0,2,0,2,1,0,2,1,2,2,0,0,2,0,1,1,1,1,2,1,2,2,0,0,0,0,0,0,1,0,0,2,1,2,0,0,1,1,0,0,0,2,1,1,1,0,0,2,0,0,2,1,0,0,0,0,2,0,2,1,2,0,2,2,1,2,1,1,1
